inner_id,url,title,address,user_address,districts,metro,price,total_area,floor,sub_category,income,description,agent,images,vat_type,creation_time,publishing_time,parsing_time,coordinates_lat,coordinates_lng,agency_name,is_agent,user_type,experience,account_type,company_name,cian_profile_status,is_passport_verified,jk_url,deal_type,building_type,newbuilding_name,formatted_full_info,formatted_short_info,is_rosreestr_checked,category
311483257,https://www.cian.ru/sale/commercial/311483257/,Офис класса A  ·  222 м²  ·  26/76 этаж,"Москва, ЦАО, р-н Пресненский, наб. Пресненская, 8с1","Москва, Пресненская набережная, 8с1","р-н Пресненский, ЦАО","Деловой центр-walk-4,Деловой центр-walk-3,Москва-Сити-walk-6",126000000,222.0,26,,,"Продажа офиса 222 кв.м на 26 этаже в МФК ""Город Столиц"" по адресу Москва,<br>Пресненская набережная, 8с1.<br>Помещение с отделкой. Планировка смешанная. Вход общий с улицы.<br>Цена за кв.м: 567 568 руб.<br>Цена за офис: 126 000 000 руб.<br>Форма сделки: ДКП<br>Налог: УСН<br>Информация о здании:<br>Год постройки здания: 2008<br>Налоговая: ИФНС 3<br>Вентиляция: приточно-вытяжная<br>Пожарная система: Да<br>Кол-во лифтов: пассажирский (51 шт), грузовой (да)<br>Ближайшие станции метро: Деловой центр (2 минуты пешком), Москва-Сити (2 минуты<br>пешком)<br>Инфраструктура: Бар, Кафе, Ресторан, Столовая, Курьерские услуги, Банк,<br>Банкомат, Ремонт одежды, Салон красоты, Срочное фото, Турагенство, Химчистка,<br>Полиграфия, Супермаркет, Цветочный салон, Автомойка, Автосервис, Кинотеатр,<br>Аптека, Медицинский центр, Магазин, Гостиница, Бюро переводов, Иностранные<br>языки, Студия йоги, Фитнес-клуб<br>Позвоните и мы ответим на все ваши вопросы и предоставим необходимую инф-ию.<br>Объявление актуально. Наши услуги бесплатны для будущих покупателей!<br>Для быстрого поиска объекта в СРМ назовите менеджеру ID данного объявления <br>8273",Юлия Гусева,"https://images.cdn-cian.ru/images/2355524642-1.jpg,https://images.cdn-cian.ru/images/2355524645-1.jpg,https://images.cdn-cian.ru/images/2355524646-1.jpg,https://images.cdn-cian.ru/images/2355524648-1.jpg,https://images.cdn-cian.ru/images/2355524649-1.jpg,https://images.cdn-cian.ru/images/2355524653-1.jpg,https://images.cdn-cian.ru/images/2355524656-1.jpg,https://images.cdn-cian.ru/images/2355524658-1.jpg,https://images.cdn-cian.ru/images/2355524661-1.jpg,https://images.cdn-cian.ru/images/2355524684-1.jpg,https://images.cdn-cian.ru/images/2355524687-1.jpg,https://images.cdn-cian.ru/images/2355524692-1.jpg,https://images.cdn-cian.ru/images/2355524695-1.jpg,https://images.cdn-cian.ru/images/2355524697-1.jpg,https://images.cdn-cian.ru/images/2355524701-1.jpg,https://images.cdn-cian.ru/images/2355524708-1.jpg,https://images.cdn-cian.ru/images/2355524710-1.jpg,https://images.cdn-cian.ru/images/2355524717-1.jpg,https://images.cdn-cian.ru/images/2355524723-1.jpg,https://images.cdn-cian.ru/images/2355524728-1.jpg,https://images.cdn-cian.ru/images/2371873688-1.jpg,https://images.cdn-cian.ru/images/2371919388-1.jpg,https://images.cdn-cian.ru/images/2371919390-1.jpg,https://images.cdn-cian.ru/images/2371919408-1.jpg,https://images.cdn-cian.ru/images/2371919411-1.jpg,https://images.cdn-cian.ru/images/2371873706-1.jpg,https://images.cdn-cian.ru/images/2371873742-1.jpg,https://images.cdn-cian.ru/images/2355524752-1.jpg",usn,2024-12-19T15:13:26+00:00,2025-03-23T15:10:21+03:00,2025-03-11 19:42:12 +0300,55.747115,37.539078,Юлия Гусева,true,realtor_based,,specialist,R&B Consulting,hide,false,,sale,multifunctionalComplex,,Офис класса A  ·  222 м²  ·  26/76 этаж,Офис класса A  ·  26/76 этаж,false,officeSale
314638009,https://www.cian.ru/sale/commercial/314638009/,Офис  ·  219 м²  ·  16/19 этаж,"Москва, САО, р-н Хорошевский, Ходынский бул., 20А","Россия, г Москва, Ходынский б-р, д 20А","р-н Хорошевский, САО","ЦСКА-walk-10,Динамо-transport-6",130802700,219.0,16,,,"Продается офисное помещение на 16 этаже в БЦ Стоун Ходынка2 (Башня G3), А класса, который находится по адресу: Ходынский б-р, вл. 20А.<br>Пешая доступность от станции метро ЦСКА. Удобный выезд на Волоколамское шоссе и СЗХ.<br>Помещение без отделки в состоянии Shell&Core. Открытая планировка, панорамное остекление, виды на город и парк. Приточно-вытяжная система вентиляции, центральная система кондиционирования. В наличии подземная и наземная парковки.<br>Условия сделки и стоимость подлежат обсуждению.",Анастасия Гончарова,"https://images.cdn-cian.ru/images/2422196855-1.jpg,https://images.cdn-cian.ru/images/2422196858-1.jpg,https://images.cdn-cian.ru/images/2422196861-1.jpg,https://images.cdn-cian.ru/images/2422196866-1.jpg,https://images.cdn-cian.ru/images/2422196871-1.jpg,https://images.cdn-cian.ru/images/2422196874-1.jpg,https://images.cdn-cian.ru/images/2422196875-1.jpg,https://images.cdn-cian.ru/images/2422196883-1.jpg",included,2025-03-07T14:27:27+00:00,2025-03-23T16:25:28+03:00,2025-03-11 19:42:12 +0300,55.790787,37.523204,Анастасия Гончарова,true,realtor_based,,specialist,Officepoints,hide,false,https://zhk-layner-i.cian.ru/,sale,businessCenter,Лайнер,Офис  ·  219 м²  ·  16/19 этаж,Офис  ·  16/19 этаж,false,officeSale
314074434,https://www.cian.ru/sale/commercial/314074434/,Офис класса A  ·  143 м²  ·  44/60 этаж,"Москва, ЦАО, р-н Пресненский, наб. Пресненская, 6с2","Москва, Пресненская набережная, 6с2","р-н Пресненский, ЦАО","Москва-Сити-walk-5,Деловой центр-walk-4,Деловой центр-walk-5",129999870,143.0,44,,,"БЕЗ КОМИССИИ! БЦ класса A ""Башня Империя"", рядом с метро. Продаётся блок на 44-м этаже площадью 143 кв.м. Стандартная офисная отделка. Есть охрана.УСН. Пресненская набережная, 6с2, 2 минуты пешком от метро Выставочная. <br> ЛОТ  209152",Отдел аренды коммерческой недвижимости,"https://images.cdn-cian.ru/images/2410206550-1.jpg,https://images.cdn-cian.ru/images/2410206552-1.jpg,https://images.cdn-cian.ru/images/2410206558-1.jpg,https://images.cdn-cian.ru/images/2410206560-1.jpg,https://images.cdn-cian.ru/images/2410206566-1.jpg,https://images.cdn-cian.ru/images/2410206567-1.jpg,https://images.cdn-cian.ru/images/2410206575-1.jpg,https://images.cdn-cian.ru/images/2410206576-1.jpg,https://images.cdn-cian.ru/images/2410206582-1.jpg,https://images.cdn-cian.ru/images/2410206583-1.jpg,https://images.cdn-cian.ru/images/2410206588-1.jpg,https://images.cdn-cian.ru/images/2410206590-1.jpg,https://images.cdn-cian.ru/images/2410206595-1.jpg,https://images.cdn-cian.ru/images/2410206597-1.jpg,https://images.cdn-cian.ru/images/2410206603-1.jpg,https://images.cdn-cian.ru/images/2410206606-1.jpg,https://images.cdn-cian.ru/images/2410206613-1.jpg,https://images.cdn-cian.ru/images/2410206615-1.jpg,https://images.cdn-cian.ru/images/2410206622-1.jpg,https://images.cdn-cian.ru/images/2410206624-1.jpg,https://images.cdn-cian.ru/images/2410206630-1.jpg,https://images.cdn-cian.ru/images/2410206633-1.jpg,https://images.cdn-cian.ru/images/2410206638-1.jpg,https://images.cdn-cian.ru/images/2410206643-1.jpg,https://images.cdn-cian.ru/images/2410206647-1.jpg,https://images.cdn-cian.ru/images/2410206651-1.jpg,https://images.cdn-cian.ru/images/2410206656-1.jpg,https://images.cdn-cian.ru/images/2410206659-1.jpg,https://images.cdn-cian.ru/images/2410206663-1.jpg,https://images.cdn-cian.ru/images/2410206666-1.jpg,https://images.cdn-cian.ru/images/2410206669-1.jpg,https://images.cdn-cian.ru/images/2410206672-1.jpg,https://images.cdn-cian.ru/images/2410206676-1.jpg,https://images.cdn-cian.ru/images/2410206678-1.jpg,https://images.cdn-cian.ru/images/2410206680-1.jpg,https://images.cdn-cian.ru/images/2410206682-1.jpg,https://images.cdn-cian.ru/images/2410206685-1.jpg",usn,2025-02-24T05:35:43+00:00,2025-03-23T02:40:32+03:00,2025-03-11 19:42:14 +0300,55.748179,37.540245,Отдел аренды коммерческой недвижимости,true,realtor_based,,specialist,Университет Мегаполис,hide,false,,sale,businessCenter,,Офис класса A  ·  143 м²  ·  44/60 этаж,Офис класса A  ·  44/60 этаж,false,officeSale
305584511,https://www.cian.ru/sale/commercial/305584511/,Офис класса B+  ·  343 м²  ·  5/6 этаж,"Москва, ЦАО, р-н Тверской, ул. Бутырский Вал, 68/70С1","Москва, Бутырский Вал ул, 68/70стр1","р-н Тверской, ЦАО","Савёловская-walk-9,Белорусская-walk-15",123000000,343.0,5,,,"ID: 561527<br>Помещение на продажу 343 кв.м. <br>Наземная парковка охраняемая, с автоматическим КПП. Охрана круглосуточная. <br>Насыщенная инфраструктура в здании. Объект   561527<br>Номер объекта: #1/561527/14501",Алина Волентир,"https://images.cdn-cian.ru/images/2236316837-1.jpg,https://images.cdn-cian.ru/images/2236316915-1.jpg,https://images.cdn-cian.ru/images/2236317058-1.jpg,https://images.cdn-cian.ru/images/2236317137-1.jpg,https://images.cdn-cian.ru/images/2236317158-1.jpg,https://images.cdn-cian.ru/images/2391087508-1.jpg,https://images.cdn-cian.ru/images/2236317560-1.jpg,https://images.cdn-cian.ru/images/2236317616-1.jpg,https://images.cdn-cian.ru/images/2236317702-1.jpg,https://images.cdn-cian.ru/images/2236317757-1.jpg",included,2024-08-05T13:39:57+00:00,2025-03-22T08:25:26+03:00,2025-03-11 19:42:14 +0300,55.788677,37.589159,Алина Волентир,true,realtor_based,,specialist,Barnes Moscow,hide,false,,sale,businessCenter,,Офис класса B+  ·  343 м²  ·  5/6 этаж,Офис класса B+  ·  5/6 этаж,false,officeSale
314100558,https://www.cian.ru/sale/commercial/314100558/,"Офис класса B  ·  640,9 м²  ·  7/10 этаж","Москва, ЮЗАО, р-н Черемушки, Научный проезд, 17","Россия, Москва, Научный проезд, 17","р-н Черемушки, ЮЗАО","Калужская-walk-15,Новые Черёмушки-transport-5,Беляево-transport-5",128180000,640.9,7,,,"Продается офисное помещение на 7 этаже в бизнес-центре 9 Акров, B+ класса, который находится по адресу: Научный проезд, д. 19.<br>Ближайшая станция метро - Калужская. Удобное расположение между крупными транспортными магистралями: Профсоюзной улицей и Севастопольским проспектом. Также недалеко находится Третье транспортное кольцо и МКАД.<br>Помещение с хорошей отделкой. Смешанная планировка. Центральная система кондиционирования и приточно-вытяжная система вентиляции. Подземная парковка.<br>Условия сделки и ставка подлежат обсуждению.",Анастасия Гончарова,"https://images.cdn-cian.ru/images/2410740796-1.jpg,https://images.cdn-cian.ru/images/2410740874-1.jpg,https://images.cdn-cian.ru/images/2410740975-1.jpg,https://images.cdn-cian.ru/images/2410741045-1.jpg,https://images.cdn-cian.ru/images/2410741133-1.jpg,https://images.cdn-cian.ru/images/2410741205-1.jpg,https://images.cdn-cian.ru/images/2410741256-1.jpg,https://images.cdn-cian.ru/images/2410741309-1.jpg,https://images.cdn-cian.ru/images/2410741396-1.jpg,https://images.cdn-cian.ru/images/2410741430-1.jpg,https://images.cdn-cian.ru/images/2410741493-1.jpg,https://images.cdn-cian.ru/images/2410741565-1.jpg,https://images.cdn-cian.ru/images/2410741653-1.jpg,https://images.cdn-cian.ru/images/2410741721-1.jpg,https://images.cdn-cian.ru/images/2410741767-1.jpg,https://images.cdn-cian.ru/images/2410741842-1.jpg,https://images.cdn-cian.ru/images/2410741891-1.jpg,https://images.cdn-cian.ru/images/2410742023-1.jpg,https://images.cdn-cian.ru/images/2410742065-1.jpg,https://images.cdn-cian.ru/images/2410742132-1.jpg",usn,2025-02-24T15:00:12+00:00,2025-03-22T10:10:26+03:00,2025-03-11 19:42:14 +0300,55.654142,37.555885,Анастасия Гончарова,true,realtor_based,,specialist,Officepoints,hide,false,,sale,businessCenter,,"Офис класса B  ·  640,9 м²  ·  7/10 этаж",Офис класса B  ·  7/10 этаж,false,officeSale
311236400,https://www.cian.ru/sale/commercial/311236400/,Офис класса A  ·  144 м²  ·  44/60 этаж,"Москва, ЦАО, р-н Пресненский, наб. Пресненская, 6с2","Россия, г Москва, Пресненская наб, д 6 стр 2","р-н Пресненский, ЦАО","Деловой центр-walk-2,Деловой центр-walk-4,Москва-Сити-walk-5",130000000,144.0,44,,,"Продается офисное помещение на 44 этаже в МФК Империя, А класса, которое находится по адресу: Пресненская наб., д. 6, стр. 2.<br>Шаговая доступность от м. Деловой Центр, Выставочная. Удобный выезд на ТТК, Кутузовский проспект, Краснопресненскую набережную, улицу Новый Арбат. Неподалёку располагается Садовое кольцо (на расстоянии примерно 2 км).<br>В помещении качественная офисная отделка, смешанная планировка, центральная система кондиционирования и приточно-вытяжная система вентиляции. В наличии подземная парковка (35 000 руб. в месяц за м/место).<br>Арендные каникулы и ставка подлежат обсуждению.",Татьяна Смирнова,"https://images.cdn-cian.ru/images/2349959498-1.jpg,https://images.cdn-cian.ru/images/2349959521-1.jpg,https://images.cdn-cian.ru/images/2349959545-1.jpg,https://images.cdn-cian.ru/images/2349959574-1.jpg,https://images.cdn-cian.ru/images/2349959612-1.jpg,https://images.cdn-cian.ru/images/2349959642-1.jpg,https://images.cdn-cian.ru/images/2349959659-1.jpg,https://images.cdn-cian.ru/images/2349959674-1.jpg,https://images.cdn-cian.ru/images/2349959695-1.jpg,https://images.cdn-cian.ru/images/2349959716-1.jpg,https://images.cdn-cian.ru/images/2349959735-1.jpg,https://images.cdn-cian.ru/images/2349959751-1.jpg",usn,2024-12-13T14:03:12+00:00,2025-03-23T15:10:40+03:00,2025-03-11 19:42:14 +0300,55.748179,37.540245,Татьяна Смирнова,true,realtor_based,,specialist,Officepoints,hide,false,,sale,multifunctionalComplex,,Офис класса A  ·  144 м²  ·  44/60 этаж,Офис класса A  ·  44/60 этаж,false,officeSale
313898598,https://www.cian.ru/sale/commercial/313898598/,Офис класса A  ·  144 м²  ·  44/60 этаж,"Москва, ЦАО, р-н Пресненский, наб. Пресненская, 6с2","г. Москва, Пресненская наб., 6","р-н Пресненский, ЦАО","Деловой центр-walk-2,Москва-Сити-walk-5",125000064,144.0,44,,,"Предлагается на продажу офисное помещение 144 кв. м в бизнес-центре ""Башня Империя"" от собственника.<br>Округ: Центральный (ЦАО). Район: Пресненский. Ближайшие станции метро: Москва-Сити, Деловой центр. <br>Характеристики:<br>- Мебель: Да; <br>- Вентиляция: Приточно-вытяжная; <br>- Кондиционирование: Центральное; <br>- Отделка: Готово для въезда. <br>Стоимость: 125 000 064 руб. <br>Возможно обсуждение конечной цены объекта. Услуги сопровождения сделки. Консалтинг, DueD. Подписание договора купли-продажи с собственником. Без комиссии, процентов и надбавок. Звоните, мы оперативно организуем просмотр помещения в удобную для вас дату и ответим на все интересующие вопросы. <br>ID = c_698754",Bright Rich Moscow,"https://images.cdn-cian.ru/images/2407118520-1.jpg,https://images.cdn-cian.ru/images/2407118521-1.jpg,https://images.cdn-cian.ru/images/2407118522-1.jpg,https://images.cdn-cian.ru/images/2407118524-1.jpg,https://images.cdn-cian.ru/images/2407118525-1.jpg,https://images.cdn-cian.ru/images/2406314575-1.jpg,https://images.cdn-cian.ru/images/2406314595-1.jpg",usn,2025-02-19T11:56:57+00:00,2025-03-23T17:55:48+03:00,2025-03-11 19:42:14 +0300,55.748179,37.540245,Bright Rich Moscow,true,realtor_based,,specialist,Bright Rich Moscow,hide,false,,sale,businessCenter,,Офис класса A  ·  144 м²  ·  44/60 этаж,Офис класса A  ·  44/60 этаж,false,officeSale
308741446,https://www.cian.ru/sale/commercial/308741446/,Офис класса A  ·  257 м²  ·  3/6 этаж,"Москва, ЗАО, р-н Филевский парк, ул. Василисы Кожиной, 29","ул. Василисы Кожиной, 29, Москва","р-н Филевский парк, ЗАО","Парк Победы-transport-3,Филёвский парк-walk-13",122075000,257.0,3,,,"ПРОДАЖА офиса 257 м2, 3-й этаж.<br>в БЦ AHEAD класса А.<br>Проект разработан одним из лучших архитектурных бюро ""Цимайло Ляшенко и Партнёры"". Неповторимый дизайн лобби от бюро UNK  лидера в области проектирования интерьеров.<br>ТРАНСПОРТНАЯ ДОСТУПНОСТЬ:<br>- 6 минут пешком от Парка Победы.<br>- 10 минут пешком от м. Филёвский парк.<br>На автомобиле:<br>-  200 метров от Кутузовского проспекта.<br>-  10 минут до Москва-Сити.<br>КЛЮЧЕВЫЕ ХАРАКТЕРИСТИКИ:<br>- Высота потолков: офисные этажи 3.75.<br>- Остекление в пол, двухкамерные стеклопакеты Schuco.<br>- Приточно-вытяжная вентиляция, центральное кондиционирование.<br>- Парковка: 67 м/мест.<br>- Отделка: shell&core.<br>РАССРОЧКА:<br>Разные формы рассрочек от 30%, гибкий график платежей.<br>Ввод в эксплуатацию 1 кв 2025 года.<br>Звоните! Подберём лучшие лоты и расскажем об арендном потенциале!",VSN Invest,"https://images.cdn-cian.ru/images/2311949756-1.jpg,https://images.cdn-cian.ru/images/2311949768-1.jpg,https://images.cdn-cian.ru/images/2311949774-1.jpg,https://images.cdn-cian.ru/images/2311949792-1.jpg,https://images.cdn-cian.ru/images/2311949797-1.jpg,https://images.cdn-cian.ru/images/2311949805-1.jpg,https://images.cdn-cian.ru/images/2311949816-1.jpg,https://images.cdn-cian.ru/images/2311949822-1.jpg,https://images.cdn-cian.ru/images/2311949824-1.jpg,https://images.cdn-cian.ru/images/2311949834-1.jpg,https://images.cdn-cian.ru/images/2311949838-1.jpg,https://images.cdn-cian.ru/images/2311949842-1.jpg",included,2024-10-17T12:26:34+00:00,2025-03-23T18:55:39+03:00,2025-03-11 19:42:16 +0300,55.733579,37.490901,VSN Invest,true,realtor_based,,specialist,VSN Group,hide,false,,sale,businessCenter,,Офис класса A  ·  257 м²  ·  3/6 этаж,Офис класса A  ·  3/6 этаж,false,officeSale
308103270,https://www.cian.ru/sale/commercial/308103270/,Офис класса A  ·  257 м²  ·  3/17 этаж,"Москва, ЗАО, р-н Филевский парк, ул. Василисы Кожиной, вл25/1","Москва, Ул. Василисы Кожиной, 25/1","р-н Филевский парк, ЗАО","Парк Победы-transport-4,Филёвский парк-walk-12,Фили-transport-4",122075000,257.0,3,,,"Офис 11 площадью 257 кв.м. на 3 этаже первого в России wellbeing офисы, спроектированные в соответствии с международными стандартами FITWEL.",AHEAD,"https://images.cdn-cian.ru/images/2286540605-1.jpg,https://images.cdn-cian.ru/images/2289804878-1.jpg,https://images.cdn-cian.ru/images/2289804888-1.jpg,https://images.cdn-cian.ru/images/2289804914-1.jpg,https://images.cdn-cian.ru/images/2289804923-1.jpg",included,2024-10-03T14:53:08+00:00,2025-03-22T11:55:17+03:00,2025-03-11 19:42:16 +0300,55.733933,37.492365,AHEAD,true,realtor_based,,managementCompany,AHEAD,approved,false,https://zhk-ahead-i.cian.ru/,sale,residentialComplex,AHEAD,Офис класса A  ·  257 м²  ·  3/17 этаж,Офис класса A  ·  3/17 этаж,false,officeSale
309569908,https://www.cian.ru/sale/commercial/309569908/,Офис класса A  ·  242 м²  ·  21/24 этаж,"Москва, СВАО, р-н Марьина роща, ул. Двинцев, 3","Москва, улица Двинцев, д.3","р-н Марьина роща, СВАО","Марьина Роща-walk-20,Савёловская-walk-14",122027800,242.0,21,,,"ID 64988 Продается офис 242 кв.м. в премиальном   Бизнес Центре А класса. Бизнес-центр находится в пешей доступности сразу от трех линий метро: в семи минутах ходьбы - кольцевая и радиальная станции метро ""Савеловская"" и в 13 минутах - ""Марьина Роща"".<br>Архитектурную концепцию проекта разработало- архитектурное бюро ""Цимайло Ляшенко и Партнеры"". Компания более известна рынку премиум- и делюкс-проектами жилой недвижимости.<br>Отделка shell core. Планировка open space. Высота потолков 3,65 метра, правильная конфигурация пространства, панорамное остекление, оптимальная глубина этажа до 10 метров дают возможность сделать рабочую зону максимально эффективной. Шаг колонн 8.4 х 8.4 м. Из башен открываются виды на исторический центр, комплекс ""Москва-Сити"" и телецентр ""Останкино"".<br>Дизайнерские интерьеры, новейшее современное технологическое оборудование благоустроенная территория для отдыха и продуктивной работы и многочисленные объекты инфраструктуры отвечают высоким требованиям класса А.<br>Строительная готовность - 4 квартал 2025 года.",Мария Кот,"https://images.cdn-cian.ru/images/2316396090-1.jpg,https://images.cdn-cian.ru/images/2316396096-1.jpg,https://images.cdn-cian.ru/images/2316396101-1.jpg,https://images.cdn-cian.ru/images/2316396111-1.jpg,https://images.cdn-cian.ru/images/2316396114-1.jpg,https://images.cdn-cian.ru/images/2316396120-1.jpg",included,2024-11-06T13:36:20+00:00,2025-03-22T12:55:34+03:00,2025-03-11 19:42:16 +0300,55.796709,37.59533,Мария Кот,true,realtor_based,,specialist,Chase Estate,hide,false,,sale,businessCenter,,Офис класса A  ·  242 м²  ·  21/24 этаж,Офис класса A  ·  21/24 этаж,false,officeSale
310469560,https://www.cian.ru/sale/commercial/310469560/,"Офис класса A  ·  219,1 м²  ·  18/19 этаж","Москва, САО, р-н Хорошевский, Ходынский бул., 20Ас1","Россия, Москва город, бульвар Ходынский, дом 20А, строение 1","р-н Хорошевский, САО","ЦСКА-walk-10,Зорге-walk-18,Полежаевская-walk-19",129707200,219.1,18,,,"839113 . Предлагаем к приобретению офисное помещение, площадью 219.1 кв. м, расположенное на 18 этаже бизнес-центра Stone Ходынка 2. Башня G3. Без комиссии для покупателя.<br>Преимущества объекта: <br>-премиальный офисный квартал класса А;<br>-шаговая доступность от станции метро ЦСКА (10 минут пешком);<br>-развитая инфраструктура в окружении;<br>-гибкая планировка, позволяющая адаптировать пространство под различные нужды;<br>-панорамное остекление по периметру;<br>-дизайнерское лобби, ресторан с видовой террасой, арт-галерея и free working пространства; <br>-благоустроенная территория с площадью для отдыха и прогулок.<br>Технические параметры объекта:<br>-общий вход;<br>-высота потолков: 3.65 м.<br>Свяжитесь с нами для получения дополнительной информации!",Отдел Офисов INVEST 7,"https://images.cdn-cian.ru/images/2334038917-1.jpg,https://images.cdn-cian.ru/images/2334038922-1.jpg,https://images.cdn-cian.ru/images/2334038925-1.jpg,https://images.cdn-cian.ru/images/2334038928-1.jpg,https://images.cdn-cian.ru/images/2334038931-1.jpg",included,2024-11-26T17:00:19+00:00,2025-03-21T13:55:03+03:00,2025-03-11 19:42:16 +0300,55.790109,37.522549,Отдел Офисов INVEST 7,true,realtor_based,,specialist,INVEST7,hide,false,,sale,businessCenter,,"Офис класса A  ·  219,1 м²  ·  18/19 этаж",Офис класса A  ·  18/19 этаж,false,officeSale
313898597,https://www.cian.ru/sale/commercial/313898597/,Офис класса A  ·  186 м²  ·  33/73 этаж,"Москва, ЦАО, р-н Пресненский, наб. Пресненская, 8с1","г. Москва, Пресненская наб., 8","р-н Пресненский, ЦАО","Деловой центр-walk-2,Москва-Сити-walk-6",128442300,186.0,33,,,"Предлагается на продажу офисное помещение 186 кв. м в бизнес-центре ""Город Столиц"" от собственника.<br>Округ: Центральный (ЦАО). Район: Пресненский. Ближайшие станции метро: Деловой центр, Москва-Сити. <br>Характеристики:<br>- Вентиляция: Приточно-вытяжная; <br>- Кондиционирование: Центральное; <br>- Отделка: Готово для въезда. <br>Стоимость: 128 442 300 руб. <br>Возможно обсуждение конечной цены объекта. Услуги сопровождения сделки. Консалтинг, DueD. Подписание договора купли-продажи с собственником. Без комиссии, процентов и надбавок. Звоните, мы оперативно организуем просмотр помещения в удобную для вас дату и ответим на все интересующие вопросы. <br>ID = c_698742",Bright Rich Moscow,"https://images.cdn-cian.ru/images/2406314425-1.jpg,https://images.cdn-cian.ru/images/2406314431-1.jpg,https://images.cdn-cian.ru/images/2406314453-1.jpg,https://images.cdn-cian.ru/images/2406314468-1.jpg,https://images.cdn-cian.ru/images/2406314509-1.jpg,https://images.cdn-cian.ru/images/2406314513-1.jpg,https://images.cdn-cian.ru/images/2406314522-1.jpg,https://images.cdn-cian.ru/images/2406314530-1.jpg,https://images.cdn-cian.ru/images/2406314541-1.jpg,https://images.cdn-cian.ru/images/2406314556-1.jpg,https://images.cdn-cian.ru/images/2406314566-1.jpg,https://images.cdn-cian.ru/images/2406314573-1.jpg",included,2025-02-19T11:56:55+00:00,2025-03-22T08:06:49+03:00,2025-03-11 19:42:16 +0300,55.747115,37.539078,Bright Rich Moscow,true,realtor_based,,specialist,Bright Rich Moscow,hide,false,,sale,businessCenter,,Офис класса A  ·  186 м²  ·  33/73 этаж,Офис класса A  ·  33/73 этаж,false,officeSale
302085336,https://www.cian.ru/sale/commercial/302085336/,"Офис класса B+  ·  271,1 м²  ·  1/1 этаж","Москва, ЮАО, р-н Даниловский, Холодильный пер., 3к1с10","Москва, Холодильный переулок, 3к1с10","р-н Даниловский, ЮАО","Тульская-walk-1,Шаболовская-transport-7,Верхние котлы-transport-9",130128000,271.1,1,,,"Продаётся офис 1012 в лофт-квартале Товарищество Рябовской Мануфактуры (100 м от метро).<br>Кабинетная планировка и большие окна. Наличие мокрой точки.<br>Свободный доступ в квартал 24/7, собственная парковка на 300 м/м.<br>Товарищество Рябовской Мануфактуры - это лофт-квартал, где мы вместе создаем открытую среду для воплощения идей: больших и малых, отложенных в долгий ящик и требующих быстрой реализации, смелых и осторожных, быстрых и долгосрочных.<br>Наша концепция - это пространство для бизнеса, в котором можно не только комфортно работать, но и проводить время, заниматься спортом, посещать различные мероприятия для развития. В нашем объекте мы сохранили историю квартала, историю города и построили новое пространство для взаимодействий.<br>Метро Тульская - район с развитой инфраструктурой, в пешей доступности находятся ТЦ Ереван плаза, Даниловский рынок, ТЦ Тульский, Арбитражный суд, Данилов монастырь, бизнес-центры, театры и объекты культуры.",Продаж Отдел,"https://images.cdn-cian.ru/images/2248558345-1.jpg,https://images.cdn-cian.ru/images/2248558349-1.jpg,https://images.cdn-cian.ru/images/2248558354-1.jpg,https://images.cdn-cian.ru/images/2248558356-1.jpg,https://images.cdn-cian.ru/images/2248558362-1.jpg,https://images.cdn-cian.ru/images/2248558364-1.jpg,https://images.cdn-cian.ru/images/2248558367-1.jpg,https://images.cdn-cian.ru/images/2248558372-1.jpg,https://images.cdn-cian.ru/images/2248558376-1.jpg,https://images.cdn-cian.ru/images/2248558381-1.jpg,https://images.cdn-cian.ru/images/2248558383-1.jpg,https://images.cdn-cian.ru/images/2248558385-1.jpg,https://images.cdn-cian.ru/images/2248558390-1.jpg,https://images.cdn-cian.ru/images/2248558393-1.jpg,https://images.cdn-cian.ru/images/2248558395-1.jpg,https://images.cdn-cian.ru/images/2248558399-1.jpg,https://images.cdn-cian.ru/images/2248558407-1.jpg,https://images.cdn-cian.ru/images/2248558409-1.jpg,https://images.cdn-cian.ru/images/2248558416-1.jpg,https://images.cdn-cian.ru/images/2248558422-1.jpg,https://images.cdn-cian.ru/images/2248558425-1.jpg,https://images.cdn-cian.ru/images/2248558428-1.jpg,https://images.cdn-cian.ru/images/2248558441-1.jpg",included,2024-05-16T18:59:39+00:00,2025-03-18T04:18:49+03:00,2025-03-11 19:42:16 +0300,55.708714,37.627732,Продаж Отдел,true,realtor_based,,specialist,Товарищество Рябовской Мануфактуры,hide,false,,sale,businessQuarter2,,"Офис класса B+  ·  271,1 м²  ·  1/1 этаж",Офис класса B+  ·  1/1 этаж,false,officeSale
